tweet,class
RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,1
I'm seeing more &amp; more niggers migrating further up liberty rd... smh,1
"Fuck that niggah he so weak, he cant tell that you a freak",1
Lmao Lebron's expression says it all RT &#8220;@InkMyHoleBody: This nigga is a fuckin faggot https://t.co/GSGhiZMdmW&#8221;,1
"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.",1
@YourDudeFerg gay fags,1
"#TweetLikePontiacHolmes&#160;
I do the Pontiac sprinkler...

Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga",1
Some lying ass hoes lol,1
They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,1
RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,1
@GrizzboAdams fucking block your white ass because you try to start shit like a fucking queer so fuck you NIGGA,1
"@_GOLDwhippp faggots, old people, people who can't drive, drunk people",1
"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler""",1
Nigga just had them crackers on a chase.,1
@vj44 did I mention you are an ugly cunt? Go back to Iran.,1
@RepulsiveTool And the only band that sucked worse live is those fags Guns &amp; Poses.,1
@mikecheck_123 the favorite drink of white trash everywhere....,1
------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,1
@gvvenivere learn how to type ya hillbilly,1
@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ugly gay nigga bitch fucking peace of shit,1
RT @ERlKTweets: what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc&#8230;,1
"""Let's kill cracker babies!"". WTF did I just hear???????? WOW.",1
@_____0__o______ faggot,1
Niggas sleepin with bitches grandmas??? Lmfao maury fake af,1
My managers a stupid cunt yes I said it,1
@JRise88 shut up you stupid bitch,1
U coons can't wait to wear them Oreo J's,1
@whoswilly white boy talmbout Ight I'll see you tomorrow at school nigger,1
Who takes mid from the best midlaner NA??? Fuckin solo Q fags.,1
"RT @SteveStfler: ur a faggot if you change your name to your bday just so you can get bday tweets. this aint FB nigga, fuck yo birthday",1
"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",1
@HollowDaDonLOM those god damn chinks. http://t.co/Bi6fgP5vGo,1
"RT @DaTbOySmOkEyy: Shawty said you not gone understand america unless you went to a PWI school, crackers already brainwashed her smh lol",1
@MorbidMermaid do you work today niglet?,1
@darthdanaa Yes you do retard.,1
"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T",1
Shoot that nigga an his shorty bitch .,1
&#8220;@NiggaImTatted: Cowboys win games during the regular season but when they get to the playoffs that trash af lol&#8221; hating ass nigga,1
Worlds biggest faggot lol,1
@OfficialSkaiS kill yourself ugly ass monkey looking shit,1
hoe ass nigga &#128569;,1
"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;",1
"@samzbikowski Cody is ALWAYS calling people ""nigger"". He's a fucking spaz!",1
@femalejokerhoee yeah he sucks just like the other fags who are... oh nevermind there are NO fags in the #NFL,1
@JacobbBacker fag,1
RT @NYTMinusContext: kill whitey,1
"""These sour apple bitter bitches, I'm not fuckin wit em""",1
RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags,1
"Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh",1
@Mimistheone You really seem to love Sandusky. Weirdo. Ur a creepy ass cracker!,1
Gabby's a bitch and has two accounts,1
Jai may make an appearance at the party... love that fag,1
@PablyAndrew it was Paul McCartney faggot,1
&#8220;@NiHao_Rocky Who is she? RT @DrTruth247: Y'all hype that bread loaf chick up but I'm a chill&#8221; a dyke rapper,1
"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker",1
"RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.",1
@just_joshin7 fag.,1
gay ass fags http://t.co/eqn4gvW42V,1
"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G",1
"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes",1
Lakers are trash right now.,1
RT @AyeeDeb: Ray J is the perfect example of what happens when you give a lame nigga some pussy.,1
RT @SnipersInPeril: @ShinSnipes happy birthday my little cotton picker,1
@brrrrangadang this nigga &#128529;&#128529;.. know damn well you a coon,1
RT @DefendWallSt: Tell me how you really feel. RT @1SleepingGiant: those little #ISIS faggots usually have bags over their heads anyway.,1
Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that,1
&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,1
@GrizzboAdams ight nigga haha fucking queer has to clear his schedule,1
Senator @tedcruz is an anchor baby! Go back from where you came. #natural #born #Canadian,1
@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.,1
@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe,1
Iont see how some of you niggas fags!!,1
one day im like harry styles is so hot the next day is who tf is this faggot,1
Crew neck ass nigguh,1
Stoni is a fuckin queer...,1
What a fucking faggot,1
RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,1
Black people like @ChiefKeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity,1
@RniSwirvinn @LilKev_J no ur wrong stupid nigger,1
@Matt_Petrie22 geta Life faggot,1
"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",1
@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches,1
Pennsylvania is white trash and is so are all Pennsylvanians.,1
RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,1
"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages",1
RT @anticvlum: @NoneShallPass97 trash eating trash,1
"I'm not weird, you're just a faggot",1
@Campos_uli is a fag #hesgay,1
@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!,1
I never had any friends the entire time I lived in #Virginia. No one was cool to me. I hope those white trash Southerners all die.,1
Stay home then bitch fuck u,1
"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho",1
"Seattle Mayoral Election this year. A choice between a bunch of women, non-whites, and faggots/fag lovers.
http://t.co/rwhgMRLaZX",1
RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.,1
My advice of the day: If your a tranny.....go fuck your self! http://t.co/W5G2zhZkU6,1
I can't blow bubbles or whistle. I'm basically retarded.,1
RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,1
"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?",1
"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",1
"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",1
"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",1
RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK,1
@kieffer_jason oh am I lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy,1
"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.",1
Johnny Rebel - Quit your bitchin' nigger!: http://t.co/uCGhrY7zGe,1
@el_prietito @lovexlilyy Them jigaboos aka homewreckers needs to get blocked!,1
Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/5BbMhApHrD,1
"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer",1
Damn @JustDoMe_ &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;,1
She got every niggah lookin like dam,1
"&#8220;@Maxwell_Larsen: When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer",1
Im soooooo tired of this dick dyke showing up on my fb feed. Real studs dont fucc niggas. Just be bisexual.,1
"Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day, just to see you negroes panic. ""gotcha bitch""",1
@NyJusDntGAF just like a nig to come home when ever they want,1
"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch",1
RT @Hype: African colored car I push niggerous whips,1
@Shmalec13 ya fag,1
ESPN keep hiring these dyke bitches and gay Spanish niggas to talk sports,1
Vanessa is such a fuckin faggot.,1
"RT @DefendWallSt: ...wow? RT @1SleepingGiant: Whatever! Fuck all those assholes. They're niggers, they all look alike to me.",1
@poloswagmaster if you go could you hook up the plant city faggots or,1
"@RileyCooper_14 so your a ""nigger"" fighter huh",1
slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,1
I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies,1
RT @WhitesOnly_1: #niggers! http://t.co/Hb3uJaLky2,1
@WyattNuckels @grizzboadams shut the fuck up fag ill beat the shit outta you,1
RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,1
"@NYRKelsMads @DaniloNavarro85 Hey fag, I said this was your aunts. *He* said it was you.",1
That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,1
RT @KidnapYoGranny: if u dont want your heart broken then dont check for a nigga who entertains hoes,1
"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race",1
You got me faggot,1
"&#8220;@thejanicexxx: o u unfollowed me so i can't dm u, so i'll say it here, you're a rude cunt lmao&#8221; you can dm me",1
"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.",1
RT @alexishope_2014: You got niggas &amp; I got bitches but I want you... &#128149;&#127926;,1
RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,1
"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman",1
@sarahVICwood im going to murder that fucking cunt,1
"@HuffingtonPost im American, don't give 2 shits about the beaners, ship them beaners back",1
"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit",1
@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.,1
RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,1
do you think all the rice fags are at McDonald's?,1
@itsjaylaaa eat shit nigga bitch turd bag dick beetle,1
Niggas actin like hoes most of em bitches,1
@KamRenee ugly nigger,1
RT @Cancerous_Kevin: @TimRossComedy @Michael_Craig12 I feel like Tim Ross is a nigger,1
@zeitgeistbabe I hear Bill likes trailer trash like you. @LincRomero7 @JTStover @TheObamaDiary @RebHug @Loriisright,1
I'm so sick of u niggers...,1
@AnimeKing420 fight me 1 on 1 ur choice of game faggot see what happens,1
"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes",1
Cussed out by a fat redneck on the last day YOLO @ShawnnaSanford @MeganMonday13 @kelsss_lynn &#128514;&#128514;,1
Dumb bitch https://t.co/We46wO15nI,1
RT @BALTsneakerShow: Water is wet. RT @202SOLE: Nike DC is trash.,1
@Flow935 jus wanted to let y&#225;ll know hope the hurricane kills your soca sunday trash #LORDWILLIN,1
Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,1
I think this nigga retarded G,1
#DTLA is trash because of non-Europeans are allowed to live there.,1
Y'all hoes really get mad cause a nigga don't want cha,1
@DangItsTiff you look like fucking shrek bitch,1
"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;",1
RT @MyFriendsRap: You hoes need to stop dressing y'all kids as Migos and Rappers that y'all fucked. Lil nigga just wanted to be a power ran&#8230;,1
@Chink_19 shut up chink.!!!,1
"Yost on Portsmouth ""this is the biggest white trash county in the nation"" #YostKnowsMost @iDOWNTOWN",1
"DeeDee, Patrick, Ed, Sheen, Timmy's Dad, Beavis &amp; Butthead, Peter Griffin. This is just a list of SOME mentally retarded cartoon characters.",1
RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,1
@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,1
RT @BroganWebber: Beyonc&#233; is trash.,1
"@Alicia112794 So basically you like the background music, fag.",1
Every spic cop in #LosAngeles is loyal to the #LatinKings,1
"&#8220;@dnumberbefore2: &#8220;@Vice504fly: @dnumberbefore2 u a regular nig, u played out b&#8221; lol ima b Ig famous&#8221;these days that counts for somethin",1
@amandabynes i can give you some of my clothes so you can look like a cute dyke,1
On UPenn campus all the black chicks here are trash but they're gonna be paid,1
This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,1
